longitude,latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Speed_limit,Light_Conditions,Date,time of police
73.93385098,18.55405154,6,3,2,1,7,14:00,30,1,17-12-2018,
73.80515898,18.56349233,6,3,2,1,2,12:50,30,1,19-12-2018,
73.87980199,18.6406342,6,3,2,1,2,13:45,30,1,19-12-2018,
73.86154042,18.55188976,6,3,1,2,6,16:00,30,4,16-12-2018,
73.89303071,18.63228193,6,3,1,1,2,22:00,30,6,19-12-2018,
73.75545635,18.57788346,6,3,2,1,3,16:35,30,4,20-12-2018,
73.74718063,18.64611156,6,3,2,1,3,21:10,30,4,20-12-2018,
73.82596481,18.52833587,6,3,3,1,3,10:45,30,1,20-12-2018,
73.75247203,18.64633878,6,3,2,1,4,7:30,30,1,21-12-2018,
73.77756684,18.63995791,6,3,2,3,1,3:50,30,4,18-12-2018,
73.82506747,18.52194759,6,3,2,1,7,21:10,30,4,24-12-2018,
73.93876393,18.58499473,6,3,2,1,2,20:00,30,4,19-12-2018,
73.78778259,18.54351274,6,3,2,1,3,15:45,30,1,20-12-2018,
73.81329665,18.61231367,6,3,1,3,4,10:10,30,1,21-12-2018,
73.81795031,18.61089547,6,3,2,1,4,5:45,40,4,21-12-2018,
73.93033689,18.52430479,6,3,2,4,6,14:35,30,1,23-12-2018,
73.87176623,18.5604651,6,3,2,1,4,16:05,30,4,21-12-2018,
73.76180077,18.56341882,6,2,1,1,6,14:40,40,1,23-12-2018,
73.74306042,18.53813299,6,3,4,2,1,15:50,30,1,25-12-2018,
73.92356004,18.64257986,6,3,2,4,2,22:09,30,4,26-12-2018,
73.82425428,18.60014276,6,3,3,2,3,13:30,30,1,27-12-2018,
73.88788182,18.63166506,6,3,2,2,5,11:30,30,1,29-12-2018,
73.80395012,18.53007629,6,3,2,6,7,2:05,30,4,31-12-2018,
73.87919118,18.56418258,6,3,2,3,4,16:10,30,4,30-11-2018,
73.76547478,18.60905848,6,3,2,1,3,18:00,30,7,20-12-2018,
73.84737776,18.6106376,6,3,2,1,7,12:45,30,1,31-12-2018,
73.74388554,18.55173879,6,3,1,1,4,16:55,30,4,28-12-2018,
73.93564076,18.52218697,6,3,1,2,4,13:40,30,1,28-12-2018,
73.90810088,18.59401584,6,3,2,1,1,20:25,30,4,25-12-2018,
73.87301467,18.5359917,6,3,3,2,7,15:55,30,1,1/1/2018,
73.85397743,18.6434469,6,3,2,1,4,16:10,30,4,5/1/2018,
73.82188455,18.56724631,6,3,1,1,6,22:10,30,4,7/1/2018,
73.80604076,18.52141274,6,3,3,1,3,13:15,30,1,4/1/2018,
73.81708103,18.63149534,6,3,1,1,6,16:40,30,4,7/1/2018,
73.80124174,18.63113886,6,3,2,1,6,17:10,30,4,7/1/2018,
73.89437708,18.58319138,6,3,1,1,3,11:30,30,1,4/1/2018,
73.85973263,18.4954741,6,3,2,1,5,17:35,30,4,6/1/2018,
73.73694775,18.59318821,6,3,2,1,7,22:10,30,4,8/1/2018,
73.80032031,18.54714953,6,3,2,3,1,16:35,30,4,9/1/2018,
73.93483306,18.6107879,6,3,2,1,5,16:30,40,4,6/1/2018,
73.85233629,18.58674895,6,3,1,1,7,16:57,30,4,8/1/2018,
73.85418514,18.5096104,6,3,1,1,6,19:30,30,4,14-01-2018,
73.85902432,18.6224126,6,3,1,2,1,23:15,40,4,9/1/2018,
73.86448759,18.50360913,6,2,2,1,6,12:30,30,1,14-01-2018,
73.7794887,18.62147095,6,3,1,1,3,8:50,30,1,18-01-2018,
73.81487278,18.57683949,6,3,3,1,7,17:45,30,4,15-01-2018,
73.85067844,18.57516312,6,3,1,1,7,16:10,30,4,15-01-2018,
73.77852094,18.58438546,6,3,2,1,1,11:00,30,1,16-01-2018,
73.78021244,18.48993973,6,3,1,2,2,8:15,30,1,17-01-2018,
73.84036385,18.54579066,6,3,2,1,4,18:00,30,4,19-01-2018,
73.96012412,18.48861793,6,3,2,1,4,8:15,30,1,19-01-2018,
73.7526288,18.58734485,6,3,1,1,6,17:57,30,1,14-01-2018,
73.91152643,18.51428441,6,3,2,1,3,11:40,30,1,18-01-2018,
73.77982065,18.51486993,6,3,2,1,3,23:08,20,4,18-01-2018,
73.85645694,18.57424619,6,3,2,1,4,11:40,30,1,19-01-2018,
73.86840028,18.53132812,6,3,2,1,1,18:35,30,4,23-01-2018,
73.8223687,18.49505964,6,3,1,1,5,11:25,30,1,6/1/2018,
73.78687338,18.64075995,6,3,1,1,4,16:45,30,4,19-01-2018,
73.7774837,18.63771705,6,3,2,1,1,0:01,30,4,23-01-2018,
73.78933275,18.57101828,6,1,3,2,4,20:10,40,4,19-01-2018,
73.95658566,18.63056763,6,3,2,3,5,15:30,30,1,20-01-2018,
73.92235601,18.52177951,6,3,2,2,7,18:05,30,4,22-01-2018,
73.92654508,18.50012011,6,2,1,1,1,12:50,30,1,23-01-2018,
73.73697035,18.55492516,6,3,2,3,1,13:00,30,1,23-01-2018,
73.82916273,18.6079222,6,3,1,1,6,21:00,30,4,28-01-2018,
73.95380458,18.50850607,6,3,2,1,7,23:15,30,4,22-01-2018,
73.7666214,18.63315192,6,3,3,1,1,11:30,30,1,30-01-2018,
73.94939622,18.56274826,6,3,2,1,5,12:15,30,1,13-01-2018,
73.92401357,18.64156262,6,3,3,2,7,8:55,40,1,22-01-2018,
73.76433788,18.54625975,6,3,2,2,2,17:30,30,4,24-01-2018,
73.90429072,18.56085058,6,3,2,3,3,17:10,30,4,25-01-2018,
73.8388615,18.52463204,6,3,2,1,3,13:15,30,1,25-01-2018,
73.96208862,18.61774031,6,3,2,1,2,15:30,30,1,24-01-2018,
73.87388571,18.51303114,6,3,2,2,6,22:45,30,4,28-01-2018,
73.81062848,18.59682757,6,3,2,1,6,15:50,30,1,28-01-2018,
73.87539013,18.51252643,6,3,3,2,1,17:17,30,1,30-01-2018,
73.89188371,18.53544431,6,3,1,1,3,10:20,30,1,1/2/2018,
73.79639767,18.56790679,6,3,1,1,2,19:55,30,4,31-01-2018,
73.89312481,18.55042022,6,2,1,1,3,16:20,30,1,1/2/2018,
73.85974192,18.60609037,6,2,2,1,3,17:10,30,4,1/2/2018,
73.76652252,18.57448634,6,3,2,1,4,12:35,30,1,2/2/2018,
73.75207441,18.59858143,6,3,2,4,5,16:40,30,1,3/2/2018,
73.89163275,18.50518716,6,3,2,1,4,14:30,30,1,2/2/2018,
73.91292648,18.55516121,6,3,2,1,5,18:10,30,4,13-01-2018,
73.81611345,18.58778501,6,3,2,1,5,21:30,30,4,20-01-2018,
73.84360642,18.52055843,6,3,2,1,4,9:30,30,1,26-01-2018,
73.7542705,18.62029137,6,3,2,2,4,13:40,30,1,26-01-2018,
73.80180307,18.54194316,6,3,2,1,5,20:20,40,4,3/2/2018,
73.84293459,18.62776295,6,3,2,1,5,10:55,30,1,3/2/2018,
73.94366455,18.516609,6,3,1,1,5,17:00,40,4,3/2/2018,
73.7704184,18.53091208,6,3,1,1,6,15:00,40,1,4/2/2018,
73.88333067,18.52473562,6,3,2,2,7,16:10,40,1,5/2/2018,
73.8023571,18.49077278,6,3,2,1,7,9:32,30,1,5/2/2018,
73.75143686,18.56760612,6,3,2,1,1,10:15,30,1,6/2/2018,
73.93820857,18.61298671,6,3,2,1,1,13:00,30,1,6/2/2018,
73.89785737,18.55644109,6,3,2,1,5,14:00,30,1,20-01-2018,
73.74742962,18.55247692,6,3,1,1,5,17:20,40,4,20-01-2018,
73.92973914,18.57882985,6,3,2,1,6,11:10,30,1,21-01-2018,
73.95866379,18.5728365,6,2,2,1,4,23:15,30,4,26-01-2018,
73.75119661,18.60268126,6,2,2,2,5,23:00,30,4,27-01-2018,
73.96136727,18.59384363,6,3,2,2,7,10:10,30,1,29-01-2018,
73.84200288,18.62626907,6,3,2,1,7,11:15,30,1,29-01-2018,
73.87619851,18.52528013,6,3,1,1,1,12:00,30,1,30-01-2018,
73.86811916,18.4922955,6,3,2,1,3,13:00,40,1,8/2/2018,
73.73869044,18.53930725,6,3,1,1,7,9:50,30,1,5/2/2018,
73.82951855,18.59821457,6,3,1,1,1,15:20,30,1,6/2/2018,
73.95615749,18.62612069,6,3,2,2,5,15:05,30,1,3/2/2018,
73.86683681,18.54466457,6,2,1,1,6,22:30,30,6,4/2/2018,
73.83924426,18.60330497,6,3,2,2,7,18:38,40,4,12/2/2018,
73.95251772,18.60314789,6,3,2,1,1,12:10,30,1,13-02-2018,
73.86804885,18.53846482,6,3,1,1,3,12:30,30,1,8/2/2018,
73.92512887,18.51023041,6,3,2,1,5,17:40,30,4,3/2/2018,
73.9243386,18.50162802,6,2,1,1,1,1:20,30,4,6/2/2018,
73.80171444,18.51128444,6,3,2,2,3,14:30,30,1,8/2/2018,
73.90800574,18.60364011,6,3,1,1,5,19:23,30,4,10/2/2018,
73.81538723,18.61020318,6,3,2,2,6,1:05,30,4,11/2/2018,
73.73854353,18.6018296,6,2,2,1,6,8:50,30,1,11/2/2018,
73.80541937,18.50331549,6,3,2,1,6,18:45,30,4,11/2/2018,
73.81156013,18.5029515,6,3,2,1,6,17:05,30,4,11/2/2018,
73.87792734,18.51370887,6,3,2,1,7,14:17,30,1,12/2/2018,
73.79151582,18.50326433,6,3,2,1,1,17:47,30,4,13-02-2018,
73.95515202,18.5197637,6,3,2,1,1,14:10,30,1,13-02-2018,
73.75206456,18.64488069,6,3,2,1,2,13:45,30,1,14-02-2018,
73.94246613,18.49316911,6,2,2,1,5,8:50,40,1,17-02-2018,
73.92813119,18.52270784,6,3,2,1,5,15:33,30,1,17-02-2018,
73.83167721,18.58439642,6,3,1,1,7,9:52,30,1,19-02-2018,
73.89333351,18.56350977,6,3,2,2,3,10:00,30,1,15-02-2018,
73.93730088,18.61832905,6,2,1,3,6,7:00,30,1,18-02-2018,
73.76415131,18.59672461,6,3,1,1,6,19:15,30,4,18-02-2018,
73.76977816,18.52104291,6,3,1,1,6,22:45,30,4,18-02-2018,
73.93518491,18.63513804,6,3,3,3,6,18:15,30,4,18-02-2018,
73.94308906,18.56448977,6,3,2,2,6,17:15,30,1,18-02-2018,
73.89650255,18.5592442,6,3,1,1,1,18:55,30,4,20-02-2018,
73.88819369,18.51576344,6,3,2,1,1,15:42,30,1,20-02-2018,
73.94248347,18.57399445,6,3,2,2,2,10:25,30,1,21-02-2018,
73.77459375,18.56736541,6,3,2,1,2,23:20,40,4,21-02-2018,
73.91126774,18.56497311,6,3,1,1,2,10:07,30,1,21-02-2018,
73.75506544,18.59117008,6,3,1,1,3,15:00,30,1,22-02-2018,
73.91657859,18.54678472,6,3,3,2,4,7:50,40,1,23-02-2018,
73.87595339,18.56024657,6,3,2,3,4,18:45,30,4,23-02-2018,
73.76214939,18.51667611,6,3,2,3,7,12:55,30,1,26-02-2018,
73.8207536,18.61508643,6,3,2,1,2,19:30,30,4,28-02-2018,
73.94441733,18.55132799,6,3,1,1,2,15:45,30,1,28-02-2018,
73.89804577,18.59444094,6,3,1,1,3,19:30,30,4,1/3/2018,
73.84090211,18.53763223,6,3,2,1,3,12:50,30,1,1/3/2018,
73.73428532,18.59123414,6,3,3,1,6,15:20,30,1,4/3/2018,
73.74461704,18.59122989,6,3,2,1,3,10:45,30,1,1/3/2018,
73.94503425,18.54869774,6,3,3,1,5,10:00,40,1,3/3/2018,
73.84551932,18.52616899,6,3,3,1,5,18:50,30,1,3/3/2018,
73.79416055,18.6080065,6,3,2,3,7,14:15,30,1,5/3/2018,
73.95254227,18.60628006,6,3,1,1,2,15:20,30,1,28-02-2018,
73.82918405,18.59956487,6,2,1,1,1,14:02,30,1,6/3/2018,
73.88653118,18.50123256,6,2,1,1,1,13:15,30,1,6/3/2018,
73.9253234,18.51116718,6,2,2,1,1,11:35,30,1,6/3/2018,
73.73320407,18.53773383,6,3,2,1,2,9:20,30,1,7/3/2018,
73.83878383,18.51384979,6,3,1,1,1,22:35,40,4,6/3/2018,
73.7564213,18.60025268,6,2,1,1,2,21:10,40,4,7/3/2018,
73.93661331,18.5155192,6,2,1,1,2,16:10,30,1,7/3/2018,
73.7337611,18.5224931,6,3,2,1,4,7:15,30,1,9/3/2018,
73.91740894,18.60480303,6,3,1,1,6,8:25,30,1,4/2/2018,
73.90170138,18.51126348,6,3,2,1,2,8:20,30,1,28-02-2018,
73.93035623,18.58196275,6,3,2,2,4,8:25,30,1,9/3/2018,
73.84782053,18.60922485,6,3,2,1,5,21:20,30,1,10/3/2018,
73.78960391,18.54552505,6,3,2,1,4,17:20,30,1,23-02-2018,
73.83761917,18.58723957,6,3,2,2,1,13:50,30,1,6/3/2018,
73.90738945,18.51817699,6,3,3,1,5,9:50,30,1,10/3/2018,
73.90791088,18.56938858,6,3,2,3,5,11:00,30,1,10/3/2018,
73.75788105,18.59963794,6,2,1,1,5,17:30,30,1,10/3/2018,
73.85212564,18.55748719,6,3,2,3,6,9:55,30,1,11/3/2018,
73.91822292,18.53892161,6,3,2,1,2,7:35,30,1,14-03-2018,
73.9318538,18.63112529,6,2,2,1,3,17:30,30,1,15-03-2018,
73.85758372,18.60716791,6,3,1,1,3,21:58,30,4,15-03-2018,
73.96210748,18.52601344,6,3,2,2,3,16:00,30,1,15-03-2018,
73.86677175,18.50355128,6,3,2,1,3,11:53,30,1,15-03-2018,
73.83016109,18.58128378,6,3,1,1,4,17:30,30,1,16-03-2018,
73.76839024,18.59645311,6,3,2,1,7,1:35,40,4,5/3/2018,
73.9264222,18.59273086,6,3,1,1,5,22:40,30,4,17-03-2018,
73.8024216,18.58944788,6,3,2,1,7,9:20,30,1,19-03-2018,
73.78634751,18.54665379,6,3,1,1,1,15:00,30,1,20-03-2018,
73.91530054,18.6375063,6,3,2,2,3,17:00,40,1,22-03-2018,
73.95560187,18.64257877,6,3,1,1,3,8:00,30,1,22-03-2018,
73.74844677,18.54697274,6,3,3,1,3,6:25,30,1,22-03-2018,
73.8359584,18.52216169,6,3,1,1,1,8:35,30,1,20-03-2018,
73.82388785,18.54900731,6,3,2,1,1,13:58,30,1,20-03-2018,
73.85459616,18.54280868,6,3,4,1,6,20:10,30,4,18-03-2018,
73.87898345,18.61089691,6,3,2,2,6,17:10,30,1,25-03-2018,
73.76887267,18.5139618,6,2,1,1,3,16:00,30,1,22-03-2018,
73.75255365,18.54549761,6,3,2,1,4,16:00,30,1,23-03-2018,
73.78930193,18.57194667,6,3,2,2,6,16:00,60,1,25-03-2018,
73.89698986,18.48886635,6,3,2,2,7,14:30,30,1,26-03-2018,
73.86782523,18.51058402,6,3,2,2,2,7:50,30,1,28-03-2018,
73.88567542,18.50959769,6,3,1,1,3,18:10,30,1,29-03-2018,
73.91000748,18.51362118,6,3,2,1,4,0:20,30,4,30-03-2018,
73.90767636,18.64311928,6,3,2,1,1,16:00,30,1,27-03-2018,
73.95256076,18.49489794,6,3,1,1,5,17:05,30,1,31-03-2018,
73.79236348,18.54823711,6,3,2,1,5,23:57,30,4,31-03-2018,
73.91670146,18.63784697,6,3,2,1,3,9:00,30,1,15-02-2018,
73.78713822,18.55932059,6,3,2,1,3,19:20,20,4,22-03-2018,
73.86287216,18.59640833,6,3,2,3,7,15:30,30,1,26-03-2018,
73.82482037,18.61848195,6,3,2,3,7,16:15,30,1,26-03-2018,
73.85959281,18.59023607,6,3,2,2,1,18:20,30,1,27-03-2018,
73.85112524,18.53317921,6,3,2,3,3,17:30,30,1,29-03-2018,
73.82362392,18.54454375,6,3,3,1,4,19:25,30,4,30-03-2018,
73.80624612,18.59351863,6,3,1,1,1,17:58,30,1,20-03-2018,
73.8485584,18.59711854,6,3,2,2,4,15:15,30,1,23-03-2018,
73.92593715,18.51841182,6,3,1,1,3,18:35,30,1,22-03-2018,
73.76486236,18.52807746,6,3,2,3,6,7:55,30,1,18-03-2018,
73.75877087,18.58962339,6,3,2,1,7,15:45,30,1,2/4/2018,
73.76198749,18.60860992,6,3,2,3,7,12:58,30,1,2/4/2018,
73.88675997,18.5989627,6,3,2,2,3,15:45,30,1,5/4/2018,
73.88613817,18.59531477,6,3,2,1,3,15:10,30,1,5/4/2018,
73.83021523,18.52559491,6,3,1,1,5,17:20,30,1,7/4/2018,
73.7802173,18.56885475,6,3,2,2,6,17:05,30,1,8/4/2018,
73.76648869,18.59939736,6,3,2,4,6,16:50,30,1,8/4/2018,
73.95247583,18.52773137,6,3,1,1,4,17:00,30,1,6/4/2018,
73.91491462,18.64094612,6,2,1,1,4,20:20,30,6,6/4/2018,
73.76553783,18.56434082,6,3,2,1,1,16:10,30,1,10/4/2018,
73.84408283,18.52883287,6,3,2,1,3,17:25,30,1,12/4/2018,
73.92926351,18.51492116,6,3,2,1,2,15:35,30,1,11/4/2018,
73.80833829,18.63505666,6,3,2,1,1,0:05,30,4,3/4/2018,
73.91877876,18.59182709,6,3,2,3,1,2:22,30,4,3/4/2018,
73.95848635,18.62654452,6,3,1,1,6,12:40,40,1,1/4/2018,
73.80311697,18.53609756,6,3,2,4,3,10:15,30,1,12/4/2018,
73.79923969,18.57637379,6,3,3,5,6,21:00,30,4,15-04-2018,
73.86322455,18.55201177,6,3,1,1,2,2:30,30,4,11/4/2018,
73.91891978,18.592988,6,3,1,2,3,8:55,30,1,12/4/2018,
73.74429846,18.51044268,6,3,2,3,4,10:50,30,1,13-04-2018,
73.86542143,18.54311907,6,3,1,1,6,22:50,30,1,15-04-2018,
73.78369851,18.52045581,6,3,1,1,6,18:30,30,1,15-04-2018,
73.74539005,18.4883005,6,3,2,5,6,22:10,40,4,15-04-2018,
73.92365738,18.57694325,6,3,2,1,4,14:51,30,1,13-04-2018,
73.75964134,18.53404079,6,3,3,4,6,13:41,30,1,15-04-2018,
73.95478429,18.54674367,6,3,2,1,7,18:28,30,1,16-04-2018,
73.75216748,18.52358972,6,3,2,1,1,15:50,30,1,17-04-2018,
73.94691664,18.54537809,6,3,2,3,4,18:10,30,1,13-04-2018,
73.80641263,18.52324467,6,3,2,1,2,17:40,30,1,18-04-2018,
73.84471317,18.59570619,6,3,2,1,3,17:00,30,1,19-04-2018,
73.90421374,18.62140548,6,3,2,1,7,19:54,30,4,2/4/2018,
73.7780815,18.57077615,6,3,2,1,1,16:20,30,1,3/4/2018,
73.76842397,18.63661594,6,3,2,2,4,11:40,30,1,13-04-2018,
73.94130816,18.53695905,6,2,2,1,3,8:55,30,1,19-04-2018,
73.74875275,18.53338603,6,3,2,1,6,23:45,30,4,15-04-2018,
73.8949513,18.6316531,6,3,2,6,3,19:35,30,1,19-04-2018,
73.89913353,18.59338447,6,3,1,1,5,19:45,30,1,21-04-2018,
73.92421766,18.59863064,6,3,2,1,5,18:40,30,1,21-04-2018,
73.82381611,18.53102287,6,2,1,1,4,17:30,30,1,13-04-2018,
73.77770574,18.54804669,6,3,1,1,4,15:20,30,1,20-04-2018,
73.84436134,18.58129987,6,3,2,3,5,17:30,30,1,21-04-2018,
73.77086145,18.54692063,6,3,1,1,5,15:00,30,1,21-04-2018,
73.9568534,18.49997311,6,3,2,1,3,18:45,30,1,26-04-2018,
73.91274807,18.5269196,6,3,2,1,7,0:30,30,4,23-04-2018,
73.74995772,18.60656157,6,3,2,1,3,22:00,30,4,19-04-2018,
73.86060489,18.51389464,6,3,2,1,6,19:15,30,1,22-04-2018,
73.89695441,18.55807211,6,3,2,2,7,16:40,30,1,23-04-2018,
73.93998386,18.61731477,6,3,2,3,7,15:00,30,1,23-04-2018,
73.86301629,18.58892053,6,3,2,1,7,17:40,30,1,23-04-2018,
73.95095298,18.62324662,6,3,1,1,1,0:01,30,4,24-04-2018,
73.76170298,18.52969143,6,2,3,1,4,5:45,30,1,27-04-2018,
73.86634277,18.59009149,6,2,1,1,1,15:15,30,1,24-04-2018,
73.82973186,18.50754356,6,2,2,1,1,14:40,60,1,24-04-2018,
73.76808346,18.50470282,6,3,1,1,4,17:00,30,1,20-04-2018,
73.84138237,18.626787,6,3,2,1,7,9:50,30,1,23-04-2018,
73.8412962,18.5455215,6,3,1,1,4,11:40,30,1,20-04-2018,
73.88904873,18.60219198,6,2,1,1,2,11:35,40,1,25-04-2018,
73.73531606,18.5034934,6,3,2,2,6,13:10,30,1,29-04-2018,
73.76074482,18.63306441,6,3,2,1,4,14:30,30,1,27-04-2018,
73.92285306,18.59664605,6,3,1,1,2,7:40,30,1,25-04-2018,
73.92112634,18.53862408,6,3,2,1,2,17:50,30,1,25-04-2018,
73.95386666,18.60504306,6,2,3,1,5,8:05,30,1,28-04-2018,
73.90370784,18.51871812,6,3,2,1,3,17:55,30,1,26-04-2018,
73.79343373,18.53111385,6,3,2,1,2,17:00,30,1,2/5/2018,
73.79357476,18.63410804,6,3,2,1,3,15:10,30,1,3/5/2018,
73.85530909,18.64350133,6,3,2,1,3,16:45,30,1,3/5/2018,
73.84825415,18.55593263,6,2,1,1,5,17:15,30,1,5/5/2018,
73.76366171,18.60646064,6,3,2,2,4,16:45,30,1,11/5/2018,
73.9193221,18.50261905,6,2,1,1,6,9:00,30,1,6/5/2018,
73.74043572,18.50042547,6,3,2,1,6,23:50,30,4,6/5/2018,
73.95607885,18.6338399,6,3,1,1,7,0:36,50,1,7/5/2018,
73.91181329,18.52170856,6,3,1,1,7,18:15,30,1,7/5/2018,
73.79065901,18.61577973,6,3,2,1,3,11:05,30,1,10/5/2018,
73.93248138,18.49627165,6,3,2,2,7,16:15,30,1,7/5/2018,
73.93373777,18.54884375,6,2,2,1,1,12:00,30,1,8/5/2018,
73.89744065,18.53742463,6,3,2,1,7,12:20,30,1,7/5/2018,
73.76425957,18.56518256,6,3,2,1,1,18:58,30,1,8/5/2018,
73.95958425,18.64700629,6,3,2,1,1,21:10,30,4,1/5/2018,
73.9500626,18.60159815,6,3,2,2,5,12:45,30,1,12/5/2018,
73.82387847,18.63553835,6,2,1,1,5,15:13,30,1,5/5/2018,
73.92789184,18.6082448,6,3,2,1,7,22:55,30,4,30-04-2018,
73.75996525,18.5282686,6,2,2,1,6,19:15,30,1,6/5/2018,
73.80969283,18.52627208,6,3,2,1,3,22:30,30,4,10/5/2018,
73.87372209,18.55933756,6,3,2,2,2,19:25,30,1,16-05-2018,
73.86787963,18.59191226,6,3,1,1,7,14:40,30,1,7/5/2018,
73.78635609,18.56142356,6,3,1,1,1,18:55,60,1,8/5/2018,
73.92560314,18.64682559,6,3,3,1,1,12:30,30,1,8/5/2018,
73.87909529,18.48820606,6,3,2,2,4,17:00,40,1,11/5/2018,
73.80843019,18.58328674,6,3,2,1,5,13:30,30,1,12/5/2018,
73.76933075,18.62284789,6,2,1,1,6,17:50,30,1,13-05-2018,
73.87279258,18.64262353,6,3,1,1,7,11:15,30,1,14-05-2018,
73.8789534,18.5456804,6,3,3,1,1,20:20,40,1,15-05-2018,
73.80369699,18.55527604,6,3,2,1,7,17:50,30,1,14-05-2018,
73.90385515,18.58228213,6,3,2,2,7,17:30,30,1,14-05-2018,
73.89882941,18.54238866,6,3,2,1,2,18:00,30,1,16-05-2018,
73.7835144,18.58706863,6,3,2,1,4,7:40,30,1,18-05-2018,
73.78184782,18.61451719,6,3,2,3,5,17:50,30,1,19-05-2018,
73.89945692,18.63822546,6,3,1,2,5,17:10,30,1,19-05-2018,
73.74222431,18.49093857,6,3,2,1,5,22:40,30,4,19-05-2018,
73.93890439,18.59695767,6,3,2,5,2,13:30,30,1,23-05-2018,
73.78257789,18.49859319,6,3,2,2,4,11:50,30,1,25-05-2018,
73.9107931,18.50086352,6,2,2,1,3,8:05,30,1,24-05-2018,
73.83797864,18.60923729,6,3,2,3,7,22:15,50,4,21-05-2018,
73.77184915,18.54064878,6,3,2,1,7,16:30,30,1,14-05-2018,
73.94461751,18.61809705,6,3,1,1,7,21:50,30,4,21-05-2018,
73.80368185,18.63339673,6,3,2,1,3,11:15,30,1,17-05-2018,
73.76558003,18.62969559,6,3,1,1,7,22:05,50,4,21-05-2018,
73.9277236,18.51862233,6,3,4,2,2,9:00,30,1,16-05-2018,
73.83731389,18.63039469,6,2,1,1,6,16:30,30,1,27-05-2018,
73.77946403,18.6178377,6,3,2,2,6,14:30,30,1,27-05-2018,
73.82873282,18.53767485,6,2,2,1,7,11:55,30,1,28-05-2018,
73.82305814,18.51797249,6,2,2,1,3,17:10,30,1,31-05-2018,
73.94740809,18.63278552,6,3,3,1,3,9:45,30,1,24-05-2018,
73.77785347,18.56199929,6,3,1,1,3,16:50,30,1,24-05-2018,
73.8017581,18.53078189,6,3,2,2,3,16:30,30,1,24-05-2018,
73.80308139,18.59110555,6,3,1,1,4,9:14,30,1,25-05-2018,
73.88793702,18.55129148,6,3,1,1,5,18:35,30,1,26-05-2018,
73.946655,18.5542428,6,3,1,1,7,19:30,30,1,28-05-2018,
73.82534905,18.50348097,6,3,1,1,3,7:50,30,1,31-05-2018,
73.89233923,18.55096746,6,3,2,2,4,14:11,30,1,1/6/2018,
73.95699735,18.61189245,6,3,1,1,3,13:00,20,1,31-05-2018,
73.88859285,18.56621241,6,3,2,3,3,9:45,30,1,31-05-2018,
73.82208588,18.59356838,6,3,2,1,2,12:06,30,1,23-05-2018,
73.93133784,18.58669328,6,3,2,1,5,14:12,30,1,2/6/2018,
73.76831547,18.60371598,6,3,2,1,5,7:40,60,1,2/6/2018,
73.81160529,18.6441998,6,3,2,1,6,16:00,50,1,3/6/2018,
73.80121077,18.61516152,6,3,2,2,5,11:40,30,1,2/6/2018,
73.74446388,18.55686617,6,3,1,1,5,8:45,50,1,2/6/2018,
73.88884961,18.55496856,6,3,2,1,6,7:24,30,1,3/6/2018,
73.94974447,18.58365282,6,3,1,1,7,14:05,30,1,4/6/2018,
73.93390228,18.5321533,6,2,2,6,7,23:45,30,4,4/6/2018,
73.8396854,18.58424002,6,3,2,1,3,12:25,30,1,7/6/2018,
73.87541042,18.60768915,6,3,3,2,6,19:20,30,1,3/6/2018,
73.93153955,18.50574289,6,3,2,1,1,7:30,30,1,5/6/2018,
73.94535822,18.57041681,6,3,5,1,2,16:00,30,1,6/6/2018,
73.75335328,18.59395455,6,3,1,1,2,17:30,30,1,6/6/2018,
73.85424338,18.61883499,6,3,2,1,4,8:55,30,1,8/6/2018,
73.78555473,18.54355212,6,3,2,2,4,17:45,40,1,8/6/2018,
73.84478979,18.58325156,6,3,2,1,4,12:20,30,1,8/6/2018,
73.83520298,18.54029043,6,2,1,1,4,17:12,30,1,8/6/2018,
73.81642695,18.56629143,6,3,2,1,4,7:30,30,1,8/6/2018,
73.94969555,18.50547049,6,3,1,1,5,18:05,30,1,9/6/2018,
73.94445733,18.50095544,6,3,1,1,3,17:00,30,1,14-06-2018,
73.76583455,18.53492869,6,3,1,1,5,17:42,30,1,9/6/2018,
73.9468613,18.51751179,6,3,2,1,7,22:30,30,4,11/6/2018,
73.89200961,18.58709911,6,2,2,1,2,14:43,40,1,13-06-2018,
73.88068123,18.51587611,6,3,2,1,7,16:36,30,1,11/6/2018,
73.91058851,18.61780296,6,3,2,1,7,21:15,30,1,11/6/2018,
73.83181293,18.60767211,6,2,1,1,4,11:45,30,1,15-06-2018,
73.79964303,18.56543547,6,3,1,1,3,10:33,40,1,7/6/2018,
73.78076656,18.54065632,6,3,2,1,7,16:00,30,1,18-06-2018,
73.92906038,18.56892806,6,3,2,4,4,19:25,30,1,15-06-2018,
73.91351433,18.64386834,6,3,2,1,7,14:19,30,1,18-06-2018,
73.78643484,18.55387915,6,3,2,2,4,8:40,60,1,15-06-2018,
73.87207688,18.54010446,6,3,2,1,4,15:41,30,1,15-06-2018,
73.87421268,18.60153019,6,3,2,1,6,12:50,30,1,17-06-2018,
73.77421105,18.50042191,6,3,2,1,6,20:54,30,1,17-06-2018,
73.94871886,18.57017653,6,3,2,1,1,20:07,30,1,12/6/2018,
73.91198504,18.61197488,6,3,2,1,2,14:30,30,1,20-06-2018,
